id,dock.id,dock.name,ship.name,route.nameroute,position.berth_letter,timetable.startdate,timetable.enddate,timetable.starttime,timetable.endtime,timetable.duration,changed_schedule.ship_name,changed_schedule.type,schedule_start,schedule_end,arrival_time,departure_time,latitude,longitude,hour,distance_km
848812,49,Новоспасский,Чижик-II,Исторический,B,1720040400,1720299600,602.0,607,5,,,7/4/2024,7/7/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
848842,49,Новоспасский,Чижик-II,Исторический,B,1721422800,1721509200,602.0,607,5,,,7/20/2024,7/21/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
848894,49,Новоспасский,,Исторический,B,1721422800,1721422800,602.0,607,5,Чижик-II,Отмена,7/20/2024,7/20/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
848953,49,Новоспасский,,Исторический,B,1720040400,1720299600,602.0,607,5,Чижик-II,Отмена,7/4/2024,7/7/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849017,49,Новоспасский,Чижик-II,Исторический,B,1720386000,1720472400,602.0,607,5,,,7/8/2024,7/9/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849056,49,Новоспасский,,Исторический,B,1721509200,1721509200,602.0,607,5,Чижик-II,Отмена,7/21/2024,7/21/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849086,49,Новоспасский,Чижик-II,Исторический,B,1724101200,1724533200,602.0,607,5,,,8/20/2024,8/25/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849122,49,Новоспасский,,Исторический,B,1720386000,1720472400,602.0,607,5,Чижик-II,Отмена,7/8/2024,7/9/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849164,49,Новоспасский,,Исторический,B,1724101200,1724533200,602.0,607,5,Чижик-II,Отмена,8/20/2024,8/25/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849211,49,Новоспасский,Чижик-II,Исторический,B,1721595600,1721595600,602.0,607,5,,,7/22/2024,7/22/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849283,49,Новоспасский,Чижик-II,Исторический,B,1720645200,1720904400,602.0,607,5,,,7/11/2024,7/14/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849319,49,Новоспасский,,Исторический,B,1721595600,1721595600,602.0,607,5,Чижик-II,Отмена,7/22/2024,7/22/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849360,49,Новоспасский,,Исторический,B,1720645200,1720904400,602.0,607,5,Чижик-II,Отмена,7/11/2024,7/14/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849398,49,Новоспасский,Чижик-II,Исторический,B,1721682000,1721682000,602.0,607,5,,,7/23/2024,7/23/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849455,49,Новоспасский,,Исторический,B,1721682000,1721682000,602.0,607,5,Чижик-II,Отмена,7/23/2024,7/23/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849485,49,Новоспасский,Чижик-II,Исторический,B,1724706000,1725051600,602.0,607,5,,,8/27/2024,8/31/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849527,49,Новоспасский,,Исторический,B,1724706000,1725051600,602.0,607,5,Чижик-II,Отмена,8/27/2024,8/31/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849562,49,Новоспасский,Чижик-II,Исторический,B,1720990800,1721077200,602.0,607,5,,,7/15/2024,7/16/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849599,49,Новоспасский,Чижик-II,Исторический,B,1721854800,1721854800,602.0,607,5,,,7/25/2024,7/25/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849659,49,Новоспасский,,Исторический,B,1720990800,1720990800,602.0,607,5,Чижик-II,Отмена,7/15/2024,7/15/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849747,49,Новоспасский,,Исторический,B,1721077200,1721077200,602.0,607,5,Чижик-II,Отмена,7/16/2024,7/16/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849782,49,Новоспасский,,Исторический,B,1721854800,1721854800,602.0,607,5,Чижик-II,Отмена,7/25/2024,7/25/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849833,49,Новоспасский,Чижик-II,Исторический,B,1721941200,1721941200,602.0,607,5,,,7/26/2024,7/26/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
849926,49,Новоспасский,,Исторический,B,1721941200,1721941200,602.0,607,5,Чижик-II,Отмена,7/26/2024,7/26/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850013,49,Новоспасский,Чижик-II,Исторический,B,1722027600,1722027600,602.0,607,5,,,7/27/2024,7/27/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850103,49,Новоспасский,,Исторический,B,1722027600,1722027600,602.0,607,5,Чижик-II,Отмена,7/27/2024,7/27/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850155,49,Новоспасский,Чижик-II,Исторический,B,1722114000,1722114000,602.0,607,5,,,7/28/2024,7/28/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850191,49,Новоспасский,,Исторический,B,1722114000,1722114000,602.0,607,5,Чижик-II,Отмена,7/28/2024,7/28/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850261,49,Новоспасский,Чижик-II,Исторический,B,1722200400,1722200400,602.0,607,5,,,7/29/2024,7/29/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850371,49,Новоспасский,,Исторический,B,1722200400,1722200400,602.0,607,5,Чижик-II,Отмена,7/29/2024,7/29/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850404,49,Новоспасский,Чижик-II,Исторический,B,1722286800,1722286800,602.0,607,5,,,7/30/2024,7/30/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,0.0
850443,49,Новоспасский,,Исторический,B,1722286800,1722286800,602.0,607,5,Чижик-II,Отмена,7/30/2024,7/30/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,11.961674819728353
1094118,45,Воробьевы горы,Адмиралъ,Исторический,B,1719954000,1731790800,602.0,612,10,,,7/3/2024,11/17/2024,1900-01-01 10:02:00,10:12:00 AM,37.546826,55.711738,10.0,0.0
1096739,45,Воробьевы горы,,Исторический,B,1719954000,1719954000,602.0,612,10,Адмиралъ,Отмена,7/3/2024,7/3/2024,1900-01-01 10:02:00,10:12:00 AM,37.546826,55.711738,10.0,11.961674819728353
1096974,49,Новоспасский,,Исторический,B,1719954000,1719954000,602.0,607,5,Олимпиада,Отмена,7/3/2024,7/3/2024,1900-01-01 10:02:00,10:07:00 AM,37.653392,55.730281,10.0,2.5202374004503882
1094158,50,Китай-город,М-250,Исторический,A,1719954000,1731790800,605.0,615,10,,,7/3/2024,11/17/2024,1900-01-01 10:05:00,10:15:00 AM,37.635886,55.748462,10.0,0.0
1096965,50,Китай-город,,Исторический,A,1719954000,1719954000,605.0,615,10,Роза Ветров,Отмена,7/3/2024,7/3/2024,1900-01-01 10:05:00,10:15:00 AM,37.635886,55.748462,10.0,5.52365616239771
808040,32,Нескучный сад,Москва-51,Исторический,C,1713906000,1731790800,616.0,620,4,,,4/24/2024,11/17/2024,1900-01-01 10:16:00,10:20:00 AM,37.590694,55.722427,10.0,0.0
828949,32,Нескучный сад,,Исторический,C,1713906000,1731790800,616.0,620,4,Москва-51,Отмена,4/24/2024,11/17/2024,1900-01-01 10:16:00,10:20:00 AM,37.590694,55.722427,10.0,4.96803942291709
828954,45,Воробьевы горы,,Исторический,B,1713906000,1731790800,617.0,627,10,,,4/24/2024,11/17/2024,1900-01-01 10:17:00,10:27:00 AM,37.546826,55.711738,10.0,0.0
1003123,45,Воробьевы горы,,Исторический,B,1717448400,1731790800,617.0,627,10,,,6/4/2024,11/17/2024,1900-01-01 10:17:00,10:27:00 AM,37.546826,55.711738,10.0,11.961674819728353
1094248,49,Новоспасский,Снегири-3,Исторический,B,1719954000,1731790800,617.0,622,5,,,7/3/2024,11/17/2024,1900-01-01 10:17:00,10:22:00 AM,37.653392,55.730281,10.0,0.0
1097819,49,Новоспасский,,Исторический,B,1719954000,1719954000,617.0,622,5,Снегири-3,Отмена,7/3/2024,7/3/2024,1900-01-01 10:17:00,10:22:00 AM,37.653392,55.730281,10.0,2.5202374004503882
843653,50,Китай-город,Чижик-II,Исторический,A,1725138000,1731790800,620.0,630,10,,,9/1/2024,11/17/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
843745,50,Китай-город,,Исторический,A,1725224400,1725224400,620.0,630,10,Чижик-II,Отмена,9/2/2024,9/2/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
844220,50,Китай-город,,Исторический,A,1728075600,1728162000,620.0,630,10,Чижик-II,Отмена,10/5/2024,10/6/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
844354,50,Китай-город,,Исторический,A,1728680400,1728766800,620.0,630,10,Чижик-II,Отмена,10/12/2024,10/13/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
844486,50,Китай-город,,Исторический,A,1729285200,1729371600,620.0,630,10,Чижик-II,Отмена,10/19/2024,10/20/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
844618,50,Китай-город,,Исторический,A,1729890000,1729976400,620.0,630,10,Чижик-II,Отмена,10/26/2024,10/27/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
845780,50,Китай-город,,Исторический,A,1725829200,1725829200,620.0,630,10,Чижик-II,Отмена,9/9/2024,9/9/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846190,50,Китай-город,,Исторический,A,1720386000,1720904400,620.0,630,10,,,7/8/2024,7/14/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846262,50,Китай-город,,Исторический,A,1720990800,1721509200,620.0,630,10,,,7/15/2024,7/21/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846334,50,Китай-город,,Исторический,A,1721595600,1722114000,620.0,630,10,,,7/22/2024,7/28/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846406,50,Китай-город,,Исторический,A,1722200400,1722373200,620.0,630,10,,,7/29/2024,7/31/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846407,50,Китай-город,Чижик-II,Исторический,A,1722459600,1725051600,620.0,630,10,,,8/1/2024,8/31/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846478,50,Китай-город,,Исторический,A,1722459600,1722718800,620.0,630,10,Чижик-II,Отмена,8/1/2024,8/4/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846548,50,Китай-город,,Исторический,A,1722805200,1725051600,620.0,630,10,,,8/5/2024,8/31/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846619,50,Китай-город,,Исторический,A,1726434000,1726434000,620.0,630,10,Чижик-II,Отмена,9/16/2024,9/16/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846679,50,Китай-город,,Исторический,A,1727038800,1727038800,620.0,630,10,Чижик-II,Отмена,9/23/2024,9/23/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846739,50,Китай-город,,Исторический,A,1727643600,1727643600,620.0,630,10,Чижик-II,Отмена,9/30/2024,9/30/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846867,50,Китай-город,Олимпиада,Исторический,A,1719954000,1719954000,620.0,630,10,,,7/3/2024,7/3/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
846975,50,Китай-город,Олимпиада,Исторический,A,1720558800,1720558800,620.0,630,10,,,7/10/2024,7/10/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847083,50,Китай-город,Олимпиада,Исторический,A,1721163600,1721163600,620.0,630,10,,,7/17/2024,7/17/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847191,50,Китай-город,Олимпиада,Исторический,A,1721768400,1721768400,620.0,630,10,,,7/24/2024,7/24/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847297,50,Китай-город,Олимпиада,Исторический,A,1722373200,1722373200,620.0,630,10,,,7/31/2024,7/31/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847371,50,Китай-город,Олимпиада,Исторический,A,1722891600,1722891600,620.0,630,10,,,8/6/2024,8/6/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847582,50,Китай-город,,Исторический,A,1723410000,1723410000,620.0,630,10,,,8/12/2024,8/12/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847618,50,Китай-город,Олимпиада,Исторический,A,1723410000,1723410000,620.0,630,10,,,8/12/2024,8/12/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847654,50,Китай-город,Чижик-II,Исторический,A,1722805200,1722805200,620.0,630,10,,,8/5/2024,8/5/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847690,50,Китай-город,,Исторический,A,1722805200,1722805200,620.0,630,10,Чижик-II,Отмена,8/5/2024,8/5/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847834,50,Китай-город,,Исторический,A,1724014800,1724014800,620.0,630,10,,,8/19/2024,8/19/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
847870,50,Китай-город,Олимпиада,Исторический,A,1724014800,1724014800,620.0,630,10,,,8/19/2024,8/19/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848014,50,Китай-город,,Исторический,A,1724619600,1724619600,620.0,630,10,,,8/26/2024,8/26/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848050,50,Китай-город,Олимпиада,Исторический,A,1724619600,1724619600,620.0,630,10,,,8/26/2024,8/26/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848086,50,Китай-город,Олимпиада,Исторический,A,1725224400,1725224400,620.0,630,10,,,9/2/2024,9/2/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848122,50,Китай-город,Олимпиада,Исторический,A,1725829200,1725829200,620.0,630,10,,,9/9/2024,9/9/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848176,50,Китай-город,Олимпиада,Исторический,A,1726434000,1726434000,620.0,630,10,,,9/16/2024,9/16/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848212,50,Китай-город,Олимпиада,Исторический,A,1727038800,1727038800,620.0,630,10,,,9/23/2024,9/23/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848248,50,Китай-город,Олимпиада,Исторический,A,1727643600,1727643600,620.0,630,10,,,9/30/2024,9/30/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848332,50,Китай-город,Чижик-II,Исторический,A,1722978000,1723323600,620.0,630,10,,,8/7/2024,8/11/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848410,50,Китай-город,,Исторический,A,1722978000,1723323600,620.0,630,10,Чижик-II,Отмена,8/7/2024,8/11/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848453,50,Китай-город,Чижик-II,Исторический,A,1721250000,1721250000,620.0,630,10,,,7/18/2024,7/18/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848526,50,Китай-город,,Исторический,A,1721250000,1721250000,620.0,630,10,Чижик-II,Отмена,7/18/2024,7/18/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848562,50,Китай-город,Чижик-II,Исторический,A,1723496400,1723928400,620.0,630,10,,,8/13/2024,8/18/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848598,50,Китай-город,,Исторический,A,1723496400,1723928400,620.0,630,10,Чижик-II,Отмена,8/13/2024,8/18/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848668,50,Китай-город,Чижик-II,Исторический,A,1721336400,1721336400,620.0,630,10,,,7/19/2024,7/19/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848777,50,Китай-город,,Исторический,A,1721336400,1721336400,620.0,630,10,Чижик-II,Отмена,7/19/2024,7/19/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848813,50,Китай-город,Чижик-II,Исторический,A,1720040400,1720299600,620.0,630,10,,,7/4/2024,7/7/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848843,50,Китай-город,Чижик-II,Исторический,A,1721422800,1721509200,620.0,630,10,,,7/20/2024,7/21/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848896,50,Китай-город,,Исторический,A,1721422800,1721422800,620.0,630,10,Чижик-II,Отмена,7/20/2024,7/20/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
848954,50,Китай-город,,Исторический,A,1720040400,1720299600,620.0,630,10,Чижик-II,Отмена,7/4/2024,7/7/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
849018,50,Китай-город,Чижик-II,Исторический,A,1720386000,1720472400,620.0,630,10,,,7/8/2024,7/9/2024,1900-01-01 10:20:00,10:30:00 AM,37.635886,55.748462,10.0,0.0
