Уникальный ID записи,ID причала,Название причала,Название судна - отсутсвует если отменено,Название маршрута ,Швартовочное место,Дата начала действия записи расписания в UTC,Дата окончания действиязаписи  расписания в UTC,Время подхода судна в минутах от начала суток,Время отхода судна в минутах от начала суток,Время стоянки,Название судна которое было отменено,"Тип записи - пустое знеачение если изменений нет, Отмена - судно отменено",Дата начала действия записи расписания ,Дата окончания действия записи расписания,Причаливание/подход,Отход
1093352,45,Воробьевы горы,Алина Прима,Северный 1А,A,1719954000,1731790800,811,815,4,,,2024-07-03,2024-11-17,1:31:00 PM,1:35:00 PM
1094084,51,Патриарший,Лагуна,Центральный,A,1719954000,1731790800,811,816,5,,,2024-07-03,2024-11-17,1:31:00 PM,1:36:00 PM
1094954,32,Нескучный сад,Снегири-2,Северный,B,1719954000,1731790800,811,814,3,,,2024-07-03,2024-11-17,1:31:00 PM,1:34:00 PM
1094182,45,Воробьевы горы,М-250,Исторический,B,1719954000,1731790800,812,822,10,,,2024-07-03,2024-11-17,1:32:00 PM,1:42:00 PM
940193,55,Третьяковский,Столица-1,Круговой,A,1715720400,1731790800,814,818,4,,,2024-05-15,2024-11-17,1:34:00 PM,1:38:00 PM
1033516,47,Красный октябрь,Москва-61,Исторический,A,1718139600,1731790800,814,818,4,,,2024-06-12,2024-11-17,1:34:00 PM,1:38:00 PM
1036996,55,Третьяковский,Столица-1,Круговой,A,1718139600,1731790800,814,825,7,,,2024-06-12,2024-11-17,1:34:00 PM,1:45:00 PM
1080610,32,Нескучный сад,Флагман,Северный,A,1719522000,1731790800,814,818,4,,,2024-06-28,2024-11-17,1:34:00 PM,1:38:00 PM
845550,46,Киевский,Прага,Северный,A,1719608400,1731790800,815,825,7,,,2024-06-29,2024-11-17,1:35:00 PM,1:45:00 PM
988777,75,Серебряный бор-2,Амстердам,Разовый подход,A,1716930000,1731618000,815,820,5,,,2024-05-29,2024-11-15,1:35:00 PM,1:40:00 PM
1041596,73,Зарядье,Венеция,Круговой,A,1718312400,1731790800,815,825,10,,,2024-06-14,2024-11-17,1:35:00 PM,1:45:00 PM
1086838,50,Китай-город,Романтика,Северный 1А,C,1719694800,1731790800,815,825,7,,,2024-06-30,2024-11-17,1:35:00 PM,1:45:00 PM
1094384,50,Китай-город,Алина Танго,Исторический,A,1719954000,1731790800,815,825,10,,,2024-07-03,2024-11-17,1:35:00 PM,1:45:00 PM
1093260,32,Нескучный сад,Капитан Смолик,Северный 1А,B,1719954000,1731790800,818,821,3,,,2024-07-03,2024-11-17,1:38:00 PM,1:41:00 PM
1004535,45,Воробьевы горы,Фортуна,Северный,A,1717448400,1731790800,819,823,4,,,2024-06-04,2024-11-17,1:39:00 PM,1:43:00 PM
1093866,75,Серебряный бор-2,Амстердам,Серебряный бор,A,1719954000,1731790800,819,825,6,,,2024-07-03,2024-11-17,1:39:00 PM,1:45:00 PM
1093970,51,Патриарший,Конкорд,Круговой,A,1719954000,1731790800,819,824,5,,,2024-07-03,2024-11-17,1:39:00 PM,1:44:00 PM
865104,71,Северный речной вокзал,,СРВ - Захарково,8,1714165200,1731531600,820,900,80,,,2024-04-27,2024-11-14,1:40:00 PM,3:00:00 PM
866338,71,Северный речной вокзал,Москва-1,СРВ - Захарково,8,1714165200,1731531600,820,900,80,,,2024-04-27,2024-11-14,1:40:00 PM,3:00:00 PM
1042039,73,Зарядье,Лоцман,Центральный,B,1718312400,1731790800,820,830,10,,,2024-06-14,2024-11-17,1:40:00 PM,1:50:00 PM
878016,31,Парк Горького,М-88,Центральный,C,1714251600,1731790800,821,827,4,,,2024-04-28,2024-11-17,1:41:00 PM,1:47:00 PM
880758,31,Парк Горького,,Центральный,C,1714251600,1731790800,821,827,4,М-88,Отмена,2024-04-28,2024-11-17,1:41:00 PM,1:47:00 PM
934394,32,Нескучный сад,Удача,Северный 1А,A,1715547600,1731790800,821,825,4,,,2024-05-13,2024-11-17,1:41:00 PM,1:45:00 PM
1059265,46,Киевский,Михаил Сеспель,Северный 1А,B,1718917200,1731790800,822,832,10,,,2024-06-21,2024-11-17,1:42:00 PM,1:52:00 PM
1083744,50,Китай-город,Алексия,Северный,B,1719608400,1731790800,823,833,10,,,2024-06-29,2024-11-17,1:43:00 PM,1:53:00 PM
1029835,51,Патриарший,Юнга,Центральный,A,1718053200,1731790800,826,831,5,,,2024-06-11,2024-11-17,1:46:00 PM,1:51:00 PM
1065438,45,Воробьевы горы,Рио,Северный 1А,A,1719090000,1731790800,826,830,4,,,2024-06-23,2024-11-17,1:46:00 PM,1:50:00 PM
1087624,32,Нескучный сад,Москва-28,Исторический,C,1719694800,1731790800,826,830,4,,,2024-06-30,2024-11-17,1:46:00 PM,1:50:00 PM
1094630,32,Нескучный сад,Вдохновение,Северный,B,1719954000,1731790800,826,829,3,,,2024-07-03,2024-11-17,1:46:00 PM,1:49:00 PM
843671,45,Воробьевы горы,Чижик-II,Исторический,B,1725138000,1731790800,827,837,10,,,2024-09-01,2024-11-17,1:47:00 PM,1:57:00 PM
1006261,49,Новоспасский,Адмиралъ,Исторический,B,1717534800,1731790800,827,832,5,,,2024-06-05,2024-11-17,1:47:00 PM,1:52:00 PM
1037107,55,Третьяковский,Столица-2,Круговой,A,1718139600,1731790800,829,840,7,,,2024-06-12,2024-11-17,1:49:00 PM,2:00:00 PM
1085325,32,Нескучный сад,Снегири-4,Северный,A,1719608400,1731790800,829,833,4,,,2024-06-29,2024-11-17,1:49:00 PM,1:53:00 PM
1090354,47,Красный октябрь,Полковник Новгородов,Исторический,A,1719867600,1731790800,829,833,4,,,2024-07-02,2024-11-17,1:49:00 PM,1:53:00 PM
977131,49,Новоспасский,Соболь,Разовый подход,A,1716670800,1731531600,830,840,10,,,2024-05-26,2024-11-14,1:50:00 PM,2:00:00 PM
988794,57,Троице-Лыково,Амстердам,Разовый подход,A,1716930000,1731618000,830,860,30,,,2024-05-29,2024-11-15,1:50:00 PM,2:20:00 PM
1035648,73,Зарядье,Москва Ривер,Круговой,A,1718139600,1731790800,830,840,10,,,2024-06-12,2024-11-17,1:50:00 PM,2:00:00 PM
1053293,50,Китай-город,Москва-51,Исторический,A,1718744400,1731790800,830,840,10,,,2024-06-19,2024-11-17,1:50:00 PM,2:00:00 PM
1071483,50,Китай-город,Алина Браво,Северный 1А,C,1719262800,1731790800,830,840,7,,,2024-06-25,2024-11-17,1:50:00 PM,2:00:00 PM
1093870,57,Троице-Лыково,Амстердам,Серебряный бор,A,1719954000,1731790800,830,840,7,,,2024-07-03,2024-11-17,1:50:00 PM,2:00:00 PM
1094454,46,Киевский,Москва-46,Северный,A,1719954000,1731790800,830,840,7,,,2024-07-03,2024-11-17,1:50:00 PM,2:00:00 PM
1093354,32,Нескучный сад,Алина Прима,Северный 1А,B,1719954000,1731790800,833,836,3,,,2024-07-03,2024-11-17,1:53:00 PM,1:56:00 PM
1093792,93,Серебряный бор-3,Будь готов,Серебряный бор,A,1719954000,1731790800,833,836,3,,,2024-07-03,2024-11-17,1:53:00 PM,1:56:00 PM
1062175,51,Патриарший,Венеция,Круговой,A,1718917200,1731790800,834,839,5,,,2024-06-21,2024-11-17,1:54:00 PM,1:59:00 PM
1094832,45,Воробьевы горы,Снегири-1,Северный,A,1719954000,1731790800,834,838,4,,,2024-07-03,2024-11-17,1:54:00 PM,1:58:00 PM
1051898,73,Зарядье,Советский союз,Центральный,B,1718658000,1731790800,835,845,10,,,2024-06-18,2024-11-17,1:55:00 PM,2:05:00 PM
889629,31,Парк Горького,Лагуна,Центральный,C,1714597200,1731790800,836,842,4,,,2024-05-02,2024-11-17,1:56:00 PM,2:02:00 PM
893850,31,Парк Горького,,Центральный,C,1714597200,1731790800,836,842,4,Лагуна,Отмена,2024-05-02,2024-11-17,1:56:00 PM,2:02:00 PM
1093708,32,Нескучный сад,Москва-21,Северный 1А,A,1719954000,1731790800,836,840,4,,,2024-07-03,2024-11-17,1:56:00 PM,2:00:00 PM
1080054,46,Киевский,Счастье,Северный 1А,B,1719435600,1731790800,837,847,10,,,2024-06-27,2024-11-17,1:57:00 PM,2:07:00 PM
1050142,50,Китай-город,Снегири-2,Северный,B,1718658000,1731790800,838,848,10,,,2024-06-18,2024-11-17,1:58:00 PM,2:08:00 PM
1033450,49,Новоспасский,Москва-61,Исторический,B,1718139600,1731790800,839,847,5,,,2024-06-12,2024-11-17,1:59:00 PM,2:07:00 PM
851894,48,Сити – Экспоцентр,Чижик-II,Разовый подход,C,1727730000,1727730000,840,870,30,,,2024-10-01,2024-10-01,2:00:00 PM,2:30:00 PM
867513,167,Химки,850 лет Москве,СРВ - Химки,A,1714165200,1731531600,840,850,10,,,2024-04-27,2024-11-14,2:00:00 PM,2:10:00 PM
1042042,51,Патриарший,Лоцман,Центральный,A,1718312400,1731790800,841,846,5,,,2024-06-14,2024-11-17,2:01:00 PM,2:06:00 PM
1062004,32,Нескучный сад,Фортуна,Северный,B,1718917200,1731790800,841,844,3,,,2024-06-21,2024-11-17,2:01:00 PM,2:04:00 PM
1094184,32,Нескучный сад,М-250,Исторический,C,1719954000,1731790800,841,845,4,,,2024-07-03,2024-11-17,2:01:00 PM,2:05:00 PM
1075277,45,Воробьевы горы,Снегири-3,Исторический,B,1719349200,1731790800,842,852,10,,,2024-06-26,2024-11-17,2:02:00 PM,2:12:00 PM
1077606,47,Красный октябрь,Москва-28,Исторический,A,1719435600,1731790800,844,848,4,,,2024-06-27,2024-11-17,2:04:00 PM,2:08:00 PM
1093974,55,Третьяковский,Конкорд,Круговой,A,1719954000,1731790800,844,855,7,,,2024-07-03,2024-11-17,2:04:00 PM,2:15:00 PM
1094556,32,Нескучный сад,Москва-24,Северный,A,1719954000,1731790800,844,848,4,,,2024-07-03,2024-11-17,2:04:00 PM,2:08:00 PM
1006264,50,Китай-город,Адмиралъ,Исторический,A,1717534800,1731790800,845,855,10,,,2024-06-05,2024-11-17,2:05:00 PM,2:15:00 PM
1036924,73,Зарядье,Идегей,Круговой,A,1718139600,1731790800,845,855,10,,,2024-06-12,2024-11-17,2:05:00 PM,2:15:00 PM
1088641,46,Киевский,Добрыня,Северный,A,1719781200,1731790800,845,855,7,,,2024-07-01,2024-11-17,2:05:00 PM,2:15:00 PM
1093286,50,Китай-город,Капитан Смолик,Северный 1А,C,1719954000,1731790800,845,855,7,,,2024-07-03,2024-11-17,2:05:00 PM,2:15:00 PM
1065432,32,Нескучный сад,Рио,Северный 1А,B,1719090000,1731790800,848,851,3,,,2024-06-23,2024-11-17,2:08:00 PM,2:11:00 PM
845553,45,Воробьевы горы,Прага,Северный,A,1719608400,1731790800,849,853,4,,,2024-06-29,2024-11-17,2:09:00 PM,2:13:00 PM
1035663,51,Патриарший,Москва Ривер,Круговой,A,1718139600,1731790800,849,854,5,,,2024-06-12,2024-11-17,2:09:00 PM,2:14:00 PM
1093794,75,Серебряный бор-2,Будь готов,Серебряный бор,A,1719954000,1731790800,849,855,6,,,2024-07-03,2024-11-17,2:09:00 PM,2:15:00 PM
916106,73,Зарядье,М-88,Центральный,B,1715202000,1731790800,850,860,10,,,2024-05-09,2024-11-17,2:10:00 PM,2:20:00 PM
869216,31,Парк Горького,,Центральный,C,1713992400,1731790800,851,857,4,Юнга,Отмена,2024-04-25,2024-11-17,2:11:00 PM,2:17:00 PM
880628,31,Парк Горького,Юнга,Центральный,C,1714338000,1731790800,851,853,2,,,2024-04-29,2024-11-17,2:11:00 PM,2:13:00 PM
884074,31,Парк Горького,,Центральный,C,1714338000,1731790800,851,853,2,Юнга,Отмена,2024-04-29,2024-11-17,2:11:00 PM,2:13:00 PM
1086840,32,Нескучный сад,Романтика,Северный 1А,A,1719694800,1731790800,851,855,4,,,2024-06-30,2024-11-17,2:11:00 PM,2:15:00 PM
1090943,46,Киевский,Святогор,Северный 1А,B,1719867600,1731790800,852,862,10,,,2024-07-02,2024-11-17,2:12:00 PM,2:22:00 PM
868575,31,Парк Горького,Юнга,Центральный,C,1713992400,1731790800,853,857,4,,,2024-04-25,2024-11-17,2:13:00 PM,2:17:00 PM
1094632,50,Китай-город,Вдохновение,Северный,B,1719954000,1731790800,853,863,10,,,2024-07-03,2024-11-17,2:13:00 PM,2:23:00 PM
1090330,49,Новоспасский,Полковник Новгородов,Исторический,B,1719867600,1731790800,854,862,5,,,2024-07-02,2024-11-17,2:14:00 PM,2:22:00 PM
843674,32,Нескучный сад,Чижик-II,Исторический,C,1725138000,1731790800,856,860,4,,,2024-09-01,2024-11-17,2:16:00 PM,2:20:00 PM
1051901,51,Патриарший,Советский союз,Центральный,A,1718658000,1731790800,856,861,5,,,2024-06-18,2024-11-17,2:16:00 PM,2:21:00 PM
1059268,45,Воробьевы горы,Михаил Сеспель,Северный 1А,A,1718917200,1731790800,856,860,4,,,2024-06-21,2024-11-17,2:16:00 PM,2:20:00 PM
1094853,32,Нескучный сад,Снегири-1,Северный,B,1719954000,1731790800,856,859,3,,,2024-07-03,2024-11-17,2:16:00 PM,2:19:00 PM
844771,45,Воробьевы горы,Олимпиада,Исторический,B,1719435600,1731790800,857,867,10,,,2024-06-27,2024-11-17,2:17:00 PM,2:27:00 PM
1062127,55,Третьяковский,Венеция,Круговой,A,1718917200,1731790800,859,870,7,,,2024-06-21,2024-11-17,2:19:00 PM,2:30:00 PM
1083747,32,Нескучный сад,Алексия,Северный,A,1719608400,1731790800,859,863,4,,,2024-06-29,2024-11-17,2:19:00 PM,2:23:00 PM
1094186,47,Красный октябрь,М-250,Исторический,A,1719954000,1731790800,859,863,4,,,2024-07-03,2024-11-17,2:19:00 PM,2:23:00 PM
838308,48,Сити – Экспоцентр,Маэстро,Разовый подход,A,1720213200,1729976400,860,900,40,,,2024-07-06,2024-10-27,2:20:00 PM,3:00:00 PM
1033456,50,Китай-город,Москва-61,Исторический,A,1718139600,1731790800,860,870,10,,,2024-06-12,2024-11-17,2:20:00 PM,2:30:00 PM
1036999,73,Зарядье,Столица-1,Круговой,A,1718139600,1731790800,860,870,10,,,2024-06-12,2024-11-17,2:20:00 PM,2:30:00 PM
1080598,46,Киевский,Флагман,Северный,A,1719522000,1731790800,860,870,7,,,2024-06-28,2024-11-17,2:20:00 PM,2:30:00 PM
1093322,50,Китай-город,Алина Прима,Северный 1А,C,1719954000,1731790800,860,870,7,,,2024-07-03,2024-11-17,2:20:00 PM,2:30:00 PM
1093798,57,Троице-Лыково,Будь готов,Серебряный бор,A,1719954000,1731790800,860,870,7,,,2024-07-03,2024-11-17,2:20:00 PM,2:30:00 PM
1093872,93,Серебряный бор-3,Амстердам,Серебряный бор,A,1719954000,1731790800,863,866,3,,,2024-07-03,2024-11-17,2:23:00 PM,2:26:00 PM
1036927,51,Патриарший,Идегей,Круговой,A,1718139600,1731790800,864,869,5,,,2024-06-12,2024-11-17,2:24:00 PM,2:29:00 PM
1094456,45,Воробьевы горы,Москва-46,Северный,A,1719954000,1731790800,864,868,4,,,2024-07-03,2024-11-17,2:24:00 PM,2:28:00 PM
1094080,73,Зарядье,Лагуна,Центральный,B,1719954000,1731790800,865,875,10,,,2024-07-03,2024-11-17,2:25:00 PM,2:35:00 PM
886748,31,Парк Горького,Лоцман,Центральный,C,1714510800,1731790800,866,872,4,,,2024-05-01,2024-11-17,2:26:00 PM,2:32:00 PM
892099,31,Парк Горького,,Центральный,C,1714510800,1731790800,866,872,4,Лоцман,Отмена,2024-05-01,2024-11-17,2:26:00 PM,2:32:00 PM
1071486,32,Нескучный сад,Алина Браво,Северный 1А,A,1719262800,1731790800,866,870,4,,,2024-06-25,2024-11-17,2:26:00 PM,2:30:00 PM
944439,46,Киевский,Удача,Северный 1А,B,1715806800,1731790800,867,877,10,,,2024-05-16,2024-11-17,2:27:00 PM,2:37:00 PM
1004541,50,Китай-город,Фортуна,Северный,B,1717448400,1731790800,868,878,10,,,2024-06-04,2024-11-17,2:28:00 PM,2:38:00 PM
1087627,49,Новоспасский,Москва-28,Исторический,B,1719694800,1731790800,869,872,3,,,2024-06-30,2024-11-17,2:29:00 PM,2:32:00 PM
841949,48,Сити – Экспоцентр,Ривер Палас 2,Разовый подход,C,1717189200,1730322000,870,900,30,,,2024-06-01,2024-10-31,2:30:00 PM,3:00:00 PM
845556,32,Нескучный сад,Прага,Северный,B,1719608400,1731790800,871,874,3,,,2024-06-29,2024-11-17,2:31:00 PM,2:34:00 PM
916108,51,Патриарший,М-88,Центральный,A,1715202000,1731790800,871,876,5,,,2024-05-09,2024-11-17,2:31:00 PM,2:36:00 PM
1075331,32,Нескучный сад,Снегири-3,Исторический,C,1719349200,1731790800,871,875,4,,,2024-06-26,2024-11-17,2:31:00 PM,2:35:00 PM
1080057,45,Воробьевы горы,Счастье,Северный 1А,A,1719435600,1731790800,871,875,4,,,2024-06-27,2024-11-17,2:31:00 PM,2:35:00 PM
1053472,49,Новоспасский,Москва-28,Исторический,B,1718744400,1731790800,872,877,5,,,2024-06-19,2024-11-17,2:32:00 PM,2:37:00 PM
1094386,45,Воробьевы горы,Алина Танго,Исторический,B,1719954000,1731790800,872,882,10,,,2024-07-03,2024-11-17,2:32:00 PM,2:42:00 PM
843677,47,Красный октябрь,Чижик-II,Исторический,A,1725138000,1731790800,874,878,4,,,2024-09-01,2024-11-17,2:34:00 PM,2:38:00 PM
1035678,55,Третьяковский,Москва Ривер,Круговой,A,1718139600,1731790800,874,885,7,,,2024-06-12,2024-11-17,2:34:00 PM,2:45:00 PM
